n,j,u[n][j],exact,error
198,6,0.084414,0.083278,1.346467
198,7,0.065199,0.064322,1.346467
198,8,0.044379,0.043782,1.346467
198,9,0.022466,0.022164,1.346467
198,10,0.000000,0.000000,1.#INF00
199,0,0.142213,0.140289,1.353221
199,1,0.140462,0.138562,1.353221
199,2,0.135253,0.133423,1.353221
199,3,0.126713,0.124998,1.353221
199,4,0.115053,0.113496,1.353221
199,5,0.100560,0.099199,1.353221
199,6,0.083591,0.082460,1.353221
199,7,0.064564,0.063690,1.353221
199,8,0.043946,0.043352,1.353221
199,9,0.022247,0.021946,1.353221
199,10,0.000000,0.000000,1.#INF00
200,0,0.140826,0.138911,1.359975
200,1,0.139093,0.137201,1.359975
200,2,0.133934,0.132112,1.359975
200,3,0.125477,0.123771,1.359975
200,4,0.113931,0.112381,1.359975
200,5,0.099579,0.098225,1.359975
200,6,0.082776,0.081650,1.359975
200,7,0.063934,0.063064,1.359975
200,8,0.043518,0.042926,1.359975
200,9,0.022030,0.021730,1.359975
200,10,0.000000,0.000000,1.#INF00
201,0,0.139453,0.137547,1.366728
201,1,0.137736,0.135853,1.366728
201,2,0.132628,0.130815,1.366728
201,3,0.124253,0.122555,1.366728
201,4,0.112820,0.111278,1.366728
201,5,0.098608,0.097260,1.366728
201,6,0.081968,0.080848,1.366728
201,7,0.063310,0.062445,1.366728
201,8,0.043093,0.042504,1.366728
201,9,0.021815,0.021517,1.366728
201,10,0.000000,0.000000,1.#INF00
202,0,0.138093,0.136196,1.373480
202,1,0.136393,0.134519,1.373480
202,2,0.131334,0.129530,1.373480
202,3,0.123041,0.121352,1.373480
202,4,0.111719,0.110185,1.373480
202,5,0.097646,0.096305,1.373480
202,6,0.081169,0.080054,1.373480
202,7,0.062693,0.061832,1.373480
202,8,0.042673,0.042087,1.373480
202,9,0.021602,0.021306,1.373480
202,10,0.000000,0.000000,1.#INF00
203,0,0.136746,0.134858,1.380233
203,1,0.135062,0.133198,1.380233
203,2,0.130053,0.128258,1.380233
203,3,0.121841,0.120160,1.380233
203,4,0.110630,0.109103,1.380233
203,5,0.096694,0.095359,1.380233
203,6,0.080377,0.079268,1.380233
203,7,0.062081,0.061224,1.380233
203,8,0.042257,0.041674,1.380233
203,9,0.021392,0.021097,1.380233
203,10,0.000000,0.000000,1.#INF00
204,0,0.135412,0.133534,1.386985
204,1,0.133745,0.131890,1.386985
204,2,0.128785,0.126998,1.386985
204,3,0.120653,0.118980,1.386985
204,4,0.109551,0.108031,1.386985
204,5,0.095751,0.094423,1.386985
204,6,0.079593,0.078489,1.386985
204,7,0.061476,0.060623,1.386985
204,8,0.041845,0.041264,1.386985
204,9,0.021183,0.020889,1.386985
204,10,0.000000,0.000000,1.#INF00
205,0,0.134091,0.132223,1.393736
205,1,0.132441,0.130595,1.393736
205,2,0.127529,0.125751,1.393736
205,3,0.119476,0.117811,1.393736
205,4,0.108482,0.106970,1.393736
205,5,0.094817,0.093495,1.393736
205,6,0.078817,0.077718,1.393736
205,7,0.060876,0.060028,1.393736
205,8,0.041437,0.040859,1.393736
205,9,0.020977,0.020684,1.393736
205,10,0.000000,0.000000,1.#INF00
206,0,0.132784,0.130924,1.400487
206,1,0.131149,0.129312,1.400487
206,2,0.126285,0.124516,1.400487
206,3,0.118311,0.116654,1.400487
206,4,0.107424,0.105920,1.400487
206,5,0.093892,0.092577,1.400487
206,6,0.078048,0.076955,1.400487
206,7,0.060282,0.059438,1.400487
206,8,0.041032,0.040458,1.400487
206,9,0.020772,0.020481,1.400487
206,10,0.000000,0.000000,1.#INF00
207,0,0.131489,0.129638,1.407237
207,1,0.129870,0.128042,1.407237
207,2,0.125053,0.123293,1.407237
207,3,0.117157,0.115508,1.407237
207,4,0.106376,0.104879,1.407237
207,5,0.092976,0.091668,1.407237
207,6,0.077287,0.076199,1.407237
207,7,0.059695,0.058854,1.407237
207,8,0.040632,0.040060,1.407237
207,9,0.020569,0.020280,1.407237
207,10,0.000000,0.000000,1.#INF00
208,0,0.130206,0.128365,1.413987
208,1,0.128603,0.126785,1.413987
208,2,0.123833,0.122082,1.413987
208,3,0.116014,0.114374,1.413987
208,4,0.105339,0.103849,1.413987
208,5,0.092070,0.090768,1.413987
208,6,0.076533,0.075451,1.413987
208,7,0.059112,0.058276,1.413987
208,8,0.040236,0.039667,1.413987
208,9,0.020369,0.020081,1.413987
208,10,0.000000,0.000000,1.#INF00
209,0,0.128936,0.127104,1.420737
209,1,0.127349,0.125539,1.420737
209,2,0.122626,0.120883,1.420737
209,3,0.114883,0.113251,1.420737
209,4,0.104312,0.102830,1.420737
209,5,0.091172,0.089876,1.420737
209,6,0.075787,0.074710,1.420737
209,7,0.058536,0.057704,1.420737
209,8,0.039843,0.039277,1.420737
209,9,0.020170,0.019883,1.420737
209,10,0.000000,0.000000,1.#INF00
210,0,0.127679,0.125856,1.427486
210,1,0.126107,0.124306,1.427486
210,2,0.121430,0.119696,1.427486
210,3,0.113762,0.112139,1.427486
210,4,0.103294,0.101820,1.427486
210,5,0.090282,0.088994,1.427486
210,6,0.075048,0.073976,1.427486
210,7,0.057965,0.057137,1.427486
210,8,0.039455,0.038892,1.427486
210,9,0.019973,0.019688,1.427486
210,10,0.000000,0.000000,1.#INF00
211,0,0.126433,0.124620,1.434234
211,1,0.124877,0.123086,1.434234
211,2,0.120245,0.118521,1.434234
211,3,0.112653,0.111037,1.434234
211,4,0.102287,0.100820,1.434234
211,5,0.089402,0.088120,1.434234
211,6,0.074316,0.073250,1.434234
211,7,0.057400,0.056576,1.434234
211,8,0.039070,0.038510,1.434234
211,9,0.019779,0.019495,1.434234
211,10,0.000000,0.000000,1.#INF00
212,0,0.125200,0.123396,1.440982
212,1,0.123659,0.121877,1.440982
212,2,0.119072,0.117357,1.440982
212,3,0.111554,0.109947,1.440982
212,4,0.101289,0.099830,1.440982
212,5,0.088530,0.087254,1.440982
212,6,0.073591,0.072530,1.440982
212,7,0.056840,0.056021,1.440982
212,8,0.038689,0.038131,1.440982
212,9,0.019586,0.019303,1.440982
212,10,0.000000,0.000000,1.#INF00
213,0,0.123979,0.122184,1.447730
213,1,0.122453,0.120680,1.447730
213,2,0.117911,0.116204,1.447730
213,3,0.110466,0.108867,1.447730
213,4,0.100301,0.098849,1.447730
213,5,0.087666,0.086397,1.447730
213,6,0.072873,0.071818,1.447730
213,7,0.056285,0.055470,1.447730
213,8,0.038312,0.037757,1.447730
213,9,0.019395,0.019114,1.447730
213,10,0.000000,0.000000,1.#INF00
214,0,0.122770,0.120984,1.454477
214,1,0.121258,0.119495,1.454477
214,2,0.116761,0.115063,1.454477
214,3,0.109389,0.107798,1.454477
214,4,0.099323,0.097878,1.454477
214,5,0.086811,0.085549,1.454477
214,6,0.072162,0.071113,1.454477
214,7,0.055736,0.054926,1.454477
214,8,0.037938,0.037386,1.454477
214,9,0.019205,0.018926,1.454477
214,10,0.000000,0.000000,1.#INF00
215,0,0.121572,0.119796,1.461224
215,1,0.120076,0.118321,1.461224
215,2,0.115622,0.113933,1.461224
215,3,0.108322,0.106739,1.461224
215,4,0.098354,0.096917,1.461224
215,5,0.085965,0.084709,1.461224
215,6,0.071458,0.070414,1.461224
215,7,0.055193,0.054386,1.461224
215,8,0.037568,0.037019,1.461224
215,9,0.019018,0.018740,1.461224
215,10,0.000000,0.000000,1.#INF00
216,0,0.120387,0.118619,1.467970
216,1,0.118905,0.117159,1.467970
216,2,0.114495,0.112814,1.467970
216,3,0.107265,0.105691,1.467970
216,4,0.097395,0.095965,1.467970
216,5,0.085126,0.083877,1.467970
216,6,0.070762,0.069723,1.467970
216,7,0.054654,0.053852,1.467970
216,8,0.037202,0.036655,1.467970
216,9,0.018833,0.018556,1.467970
216,10,0.000000,0.000000,1.#INF00
217,0,0.119213,0.117455,1.474716
217,1,0.117745,0.116008,1.474716
217,2,0.113378,0.111706,1.474716
217,3,0.106219,0.104653,1.474716
217,4,0.096445,0.095023,1.474716
217,5,0.084296,0.083053,1.474716
217,6,0.070071,0.069038,1.474716
217,7,0.054121,0.053323,1.474716
217,8,0.036839,0.036295,1.474716
217,9,0.018649,0.018374,1.474716
217,10,0.000000,0.000000,1.#INF00
218,0,0.118050,0.116301,1.481461
218,1,0.116596,0.114869,1.481461
218,2,0.112272,0.110609,1.481461
218,3,0.105183,0.103625,1.481461
218,4,0.095504,0.094089,1.481461
218,5,0.083474,0.082237,1.481461
218,6,0.069388,0.068360,1.481461
218,7,0.053594,0.052800,1.481461
218,8,0.036479,0.035939,1.481461
218,9,0.018467,0.018193,1.481461
218,10,0.000000,0.000000,1.#INF00
219,0,0.116898,0.115159,1.488206
219,1,0.115459,0.113741,1.488206
219,2,0.111177,0.109523,1.488206
219,3,0.104157,0.102607,1.488206
219,4,0.094573,0.093165,1.488206
219,5,0.082660,0.081430,1.488206
219,6,0.068711,0.067689,1.488206
219,7,0.053071,0.052281,1.488206
219,8,0.036124,0.035586,1.488206
219,9,0.018287,0.018015,1.488206
219,10,0.000000,0.000000,1.#INF00
220,0,0.115758,0.114028,1.494951
220,1,0.114333,0.112624,1.494951
220,2,0.110093,0.108447,1.494951
220,3,0.103141,0.101600,1.494951
220,4,0.093650,0.092250,1.494951
220,5,0.081854,0.080630,1.494951
220,6,0.068041,0.067024,1.494951
220,7,0.052553,0.051768,1.494951
220,8,0.035771,0.035237,1.494951
220,9,0.018109,0.017838,1.494951
220,10,0.000000,0.000000,1.#INF00
221,0,0.114629,0.112908,1.501695
221,1,0.113218,0.111518,1.501695
221,2,0.109019,0.107382,1.501695
221,3,0.102135,0.100602,1.501695
221,4,0.092737,0.091344,1.501695
221,5,0.081055,0.079838,1.501695
221,6,0.067377,0.066366,1.501695
221,7,0.052041,0.051259,1.501695
221,8,0.035422,0.034890,1.501695
221,9,0.017932,0.017663,1.501695
221,10,0.000000,0.000000,1.#INF00
222,0,0.113511,0.111799,1.508438
222,1,0.112114,0.110423,1.508438
222,2,0.107956,0.106327,1.508438
222,3,0.101139,0.099614,1.508438
222,4,0.091833,0.090447,1.508438
222,5,0.080265,0.079054,1.508438
222,6,0.066720,0.065714,1.508438
222,7,0.051533,0.050756,1.508438
222,8,0.035077,0.034548,1.508438
222,9,0.017757,0.017489,1.508438
222,10,0.000000,0.000000,1.#INF00
223,0,0.112404,0.110701,1.515181
223,1,0.111020,0.109338,1.515181
223,2,0.106903,0.105283,1.515181
223,3,0.100153,0.098635,1.515181
223,4,0.090937,0.089559,1.515181
223,5,0.079482,0.078277,1.515181
223,6,0.066070,0.065068,1.515181
223,7,0.051030,0.050257,1.515181
223,8,0.034735,0.034209,1.515181
223,9,0.017584,0.017317,1.515181
223,10,0.000000,0.000000,1.#INF00
224,0,0.111308,0.109614,1.521924
224,1,0.109938,0.108264,1.521924
224,2,0.105860,0.104249,1.521924
224,3,0.099176,0.097667,1.521924
224,4,0.090050,0.088679,1.521924
224,5,0.078707,0.077509,1.521924
224,6,0.065425,0.064429,1.521924
224,7,0.050533,0.049764,1.521924
224,8,0.034396,0.033873,1.521924
224,9,0.017412,0.017147,1.521924
224,10,0.000000,0.000000,1.#INF00
225,0,0.110222,0.108537,1.528666
225,1,0.108865,0.107201,1.528666
225,2,0.104828,0.103225,1.528666
225,3,0.098209,0.096707,1.528666
225,4,0.089172,0.087809,1.528666
225,5,0.077939,0.076747,1.528666
225,6,0.064787,0.063797,1.528666
225,7,0.050040,0.049275,1.528666
225,8,0.034061,0.033540,1.528666
225,9,0.017243,0.016979,1.528666
225,10,0.000000,0.000000,1.#INF00
226,0,0.109147,0.107471,1.535407
226,1,0.107803,0.106148,1.535407
226,2,0.103805,0.102211,1.535407
226,3,0.097251,0.095758,1.535407
226,4,0.088302,0.086946,1.535407
226,5,0.077179,0.075994,1.535407
226,6,0.064155,0.063170,1.535407
226,7,0.049552,0.048791,1.535407
226,8,0.033728,0.033210,1.535407
226,9,0.017074,0.016812,1.535407
226,10,0.000000,0.000000,1.#INF00
227,0,0.108083,0.106416,1.542149
227,1,0.106752,0.105106,1.542149
227,2,0.102793,0.101208,1.542149
227,3,0.096302,0.094817,1.542149
227,4,0.087441,0.086092,1.542149
227,5,0.076426,0.075247,1.542149
227,6,0.063529,0.062550,1.542149
227,7,0.049069,0.048312,1.542149
227,8,0.033399,0.032884,1.542149
227,9,0.016908,0.016647,1.542149
227,10,0.000000,0.000000,1.#INF00
228,0,0.107029,0.105371,1.548889
228,1,0.105711,0.104074,1.548889
228,2,0.101790,0.100214,1.548889
228,3,0.095363,0.093886,1.548889
228,4,0.086588,0.085247,1.548889
228,5,0.075681,0.074508,1.548889
228,6,0.062910,0.061935,1.548889
228,7,0.048590,0.047837,1.548889
228,8,0.033074,0.032561,1.548889
228,9,0.016743,0.016484,1.548889
228,10,0.000000,0.000000,1.#INF00
229,0,0.105985,0.104336,1.555630
229,1,0.104680,0.103051,1.555630
229,2,0.100797,0.099229,1.555630
229,3,0.094433,0.092964,1.555630
229,4,0.085743,0.084410,1.555630
229,5,0.074942,0.073777,1.555630
229,6,0.062296,0.061327,1.555630
229,7,0.048116,0.047368,1.555630
229,8,0.032751,0.032242,1.555630
229,9,0.016580,0.016322,1.555630
229,10,0.000000,0.000000,1.#INF00
230,0,0.104951,0.103311,1.562369
230,1,0.103659,0.102039,1.562369
230,2,0.099814,0.098255,1.562369
230,3,0.093512,0.092051,1.562369
230,4,0.084907,0.083581,1.562369
230,5,0.074212,0.073052,1.562369
230,6,0.061689,0.060725,1.562369
230,7,0.047647,0.046902,1.562369
230,8,0.032432,0.031925,1.562369
230,9,0.016418,0.016161,1.562369
230,10,0.000000,0.000000,1.#INF00
231,0,0.103927,0.102297,1.569109
231,1,0.102648,0.101037,1.569109
231,2,0.098841,0.097290,1.569109
231,3,0.092600,0.091147,1.569109
231,4,0.084079,0.082760,1.569109
231,5,0.073488,0.072335,1.569109
231,6,0.061087,0.060128,1.569109
231,7,0.047182,0.046442,1.569109
231,8,0.032115,0.031611,1.569109
231,9,0.016258,0.016003,1.569109
231,10,0.000000,0.000000,1.#INF00
232,0,0.102914,0.101292,1.575848
232,1,0.101647,0.100045,1.575848
232,2,0.097877,0.096334,1.575848
232,3,0.091697,0.090252,1.575848
232,4,0.083259,0.081947,1.575848
232,5,0.072771,0.071624,1.575848
232,6,0.060491,0.059538,1.575848
232,7,0.046722,0.045986,1.575848
232,8,0.031802,0.031301,1.575848
232,9,0.016099,0.015846,1.575848
232,10,0.000000,0.000000,1.#INF00
233,0,0.101910,0.100297,1.582586
233,1,0.100655,0.099062,1.582586
233,2,0.096922,0.095388,1.582586
233,3,0.090802,0.089365,1.582586
233,4,0.082447,0.081142,1.582586
233,5,0.072061,0.070921,1.582586
233,6,0.059901,0.058953,1.582586
233,7,0.046266,0.045534,1.582586
233,8,0.031492,0.030994,1.582586
233,9,0.015942,0.015690,1.582586
233,10,0.000000,0.000000,1.#INF00
234,0,0.100916,0.099312,1.589324
234,1,0.099674,0.098089,1.589324
234,2,0.095977,0.094451,1.589324
234,3,0.089917,0.088488,1.589324
234,4,0.081643,0.080345,1.589324
234,5,0.071358,0.070224,1.589324
234,6,0.059317,0.058374,1.589324
234,7,0.045815,0.045087,1.589324
234,8,0.031185,0.030689,1.589324
234,9,0.015787,0.015536,1.589324
234,10,0.000000,0.000000,1.#INF00
235,0,0.099932,0.098337,1.596061
235,1,0.098701,0.097126,1.596061
235,2,0.095041,0.093524,1.596061
235,3,0.089040,0.087619,1.596061
235,4,0.080846,0.079556,1.596061
235,5,0.070662,0.069535,1.596061
235,6,0.058738,0.057801,1.596061
235,7,0.045368,0.044644,1.596061
235,8,0.030881,0.030388,1.596061
235,9,0.015633,0.015383,1.596061
235,10,0.000000,0.000000,1.#INF00
236,0,0.098957,0.097371,1.602798
236,1,0.097739,0.096172,1.602798
236,2,0.094114,0.092605,1.602798
236,3,0.088171,0.086758,1.602798
236,4,0.080058,0.078775,1.602798
236,5,0.069973,0.068852,1.602798
236,6,0.058166,0.057233,1.602798
236,7,0.044926,0.044206,1.602798
236,8,0.030579,0.030089,1.602798
236,9,0.015480,0.015232,1.602798
236,10,0.000000,0.000000,1.#INF00
237,0,0.097992,0.096415,1.609535
237,1,0.096786,0.095228,1.609535
237,2,0.093196,0.091696,1.609535
237,3,0.087311,0.085906,1.609535
237,4,0.079277,0.078001,1.609535
237,5,0.069291,0.068176,1.609535
237,6,0.057598,0.056671,1.609535
237,7,0.044487,0.043771,1.609535
237,8,0.030281,0.029794,1.609535
237,9,0.015329,0.015083,1.609535
237,10,0.000000,0.000000,1.#INF00
238,0,0.097036,0.095468,1.616271
238,1,0.095842,0.094292,1.616271
238,2,0.092287,0.090795,1.616271
238,3,0.086460,0.085062,1.616271
238,4,0.078504,0.077235,1.616271
238,5,0.068615,0.067506,1.616271
238,6,0.057036,0.056115,1.616271
238,7,0.044054,0.043341,1.616271
238,8,0.029986,0.029501,1.616271
238,9,0.015180,0.014934,1.616271
238,10,0.000000,0.000000,1.#INF00
239,0,0.096090,0.094530,1.623007
239,1,0.094907,0.093366,1.623007
239,2,0.091387,0.089904,1.623007
239,3,0.085617,0.084227,1.623007
239,4,0.077738,0.076477,1.623007
239,5,0.067946,0.066843,1.623007
239,6,0.056480,0.055563,1.623007
239,7,0.043624,0.042916,1.623007
239,8,0.029693,0.029211,1.623007
239,9,0.015032,0.014788,1.623007
239,10,0.000000,0.000000,1.#INF00
240,0,0.095153,0.093602,1.629742
240,1,0.093981,0.092449,1.629742
240,2,0.090495,0.089021,1.629742
240,3,0.084782,0.083400,1.629742
240,4,0.076980,0.075725,1.629742
240,5,0.067283,0.066187,1.629742
240,6,0.055929,0.055018,1.629742
240,7,0.043198,0.042494,1.629742
240,8,0.029404,0.028925,1.629742
240,9,0.014885,0.014643,1.629742
240,10,0.000000,0.000000,1.#INF00
241,0,0.094225,0.092683,1.636477
241,1,0.093064,0.091542,1.636477
241,2,0.089613,0.088146,1.636477
241,3,0.083955,0.082581,1.636477
241,4,0.076229,0.074982,1.636477
241,5,0.066627,0.065536,1.636477
241,6,0.055384,0.054477,1.636477
241,7,0.042777,0.042077,1.636477
241,8,0.029117,0.028640,1.636477
241,9,0.014740,0.014499,1.636477
241,10,0.000000,0.000000,1.#INF00
242,0,0.093306,0.091772,1.643211
242,1,0.092157,0.090642,1.643211
242,2,0.088739,0.087281,1.643211
242,3,0.083136,0.081770,1.643211
242,4,0.075486,0.074245,1.643211
242,5,0.065977,0.064893,1.643211
242,6,0.054844,0.053942,1.643211
242,7,0.042360,0.041664,1.643211
242,8,0.028833,0.028359,1.643211
242,9,0.014596,0.014356,1.643211
242,10,0.000000,0.000000,1.#INF00
243,0,0.092396,0.090871,1.649945
243,1,0.091258,0.089752,1.649945
243,2,0.087873,0.086423,1.649945
243,3,0.082325,0.080967,1.649945
243,4,0.074750,0.073516,1.649945
243,5,0.065333,0.064256,1.649945
243,6,0.054309,0.053413,1.649945
243,7,0.041947,0.041255,1.649945
243,8,0.028552,0.028081,1.649945
243,9,0.014454,0.014215,1.649945
243,10,0.000000,0.000000,1.#INF00
244,0,0.091494,0.089979,1.656678
244,1,0.090368,0.088871,1.656678
244,2,0.087016,0.085575,1.656678
244,3,0.081522,0.080172,1.656678
244,4,0.074020,0.072794,1.656678
244,5,0.064696,0.063624,1.656678
244,6,0.053779,0.052888,1.656678
244,7,0.041538,0.040849,1.656678
244,8,0.028273,0.027805,1.656678
244,9,0.014313,0.014076,1.656678
244,10,0.000000,0.000000,1.#INF00
245,0,0.090602,0.089095,1.663411
245,1,0.089487,0.087998,1.663411
245,2,0.086168,0.084734,1.663411
245,3,0.080727,0.079384,1.663411
245,4,0.073299,0.072079,1.663411
245,5,0.064065,0.063000,1.663411
245,6,0.053255,0.052369,1.663411
245,7,0.041132,0.040448,1.663411
245,8,0.027998,0.027532,1.663411
245,9,0.014173,0.013938,1.663411
245,10,0.000000,0.000000,1.#INF00
246,0,0.089718,0.088220,1.670143
246,1,0.088614,0.087134,1.670143
246,2,0.085327,0.083902,1.670143
246,3,0.079940,0.078605,1.670143
246,4,0.072584,0.071371,1.670143
246,5,0.063440,0.062381,1.670143
246,6,0.052735,0.051854,1.670143
246,7,0.040731,0.040051,1.670143
246,8,0.027724,0.027261,1.670143
246,9,0.014035,0.013801,1.670143
246,10,0.000000,0.000000,1.#INF00
247,0,0.088843,0.087353,1.676875
247,1,0.087749,0.086278,1.676875
247,2,0.084495,0.083078,1.676875
247,3,0.079160,0.077833,1.676875
247,4,0.071876,0.070670,1.676875
247,5,0.062822,0.061768,1.676875
247,6,0.052221,0.051345,1.676875
247,7,0.040334,0.039658,1.676875
247,8,0.027454,0.026994,1.676875
247,9,0.013898,0.013665,1.676875
247,10,0.000000,0.000000,1.#INF00
248,0,0.087977,0.086496,1.683607
248,1,0.086894,0.085431,1.683607
248,2,0.083671,0.082262,1.683607
248,3,0.078388,0.077068,1.683607
248,4,0.071175,0.069976,1.683607
248,5,0.062209,0.061162,1.683607
248,6,0.051711,0.050841,1.683607
248,7,0.039941,0.039268,1.683607
248,8,0.027186,0.026729,1.683607
248,9,0.013763,0.013531,1.683607
248,10,0.000000,0.000000,1.#INF00
249,0,0.087119,0.085646,1.690338
249,1,0.086046,0.084592,1.690338
249,2,0.082855,0.081454,1.690338
249,3,0.077623,0.076311,1.690338
249,4,0.070481,0.069289,1.690338
249,5,0.061602,0.060561,1.690338
249,6,0.051207,0.050342,1.690338
249,7,0.039551,0.038883,1.690338
249,8,0.026921,0.026466,1.690338
249,9,0.013628,0.013398,1.690338
249,10,0.000000,0.000000,1.#INF00
250,0,0.086269,0.084805,1.697068
250,1,0.085207,0.083761,1.697068
250,2,0.082047,0.080654,1.697068
250,3,0.076866,0.075562,1.697068
250,4,0.069793,0.068609,1.697068
250,5,0.061001,0.059966,1.697068
250,6,0.050708,0.049847,1.697068
250,7,0.039165,0.038501,1.697068
250,8,0.026659,0.026206,1.697068
250,9,0.013495,0.013266,1.697068
250,10,0.000000,0.000000,1.#INF00
251,0,0.085428,0.083972,1.703799
251,1,0.084376,0.082938,1.703799
251,2,0.081246,0.079862,1.703799
251,3,0.076117,0.074820,1.703799
251,4,0.069112,0.067935,1.703799
251,5,0.060406,0.059377,1.703799
251,6,0.050213,0.049358,1.703799
251,7,0.038783,0.038123,1.703799
251,8,0.026399,0.025949,1.703799
251,9,0.013364,0.013136,1.703799
251,10,0.000000,0.000000,1.#INF00
252,0,0.084594,0.083147,1.710528
252,1,0.083553,0.082124,1.710528
252,2,0.080454,0.079078,1.710528
252,3,0.075374,0.074085,1.710528
252,4,0.068438,0.067268,1.710528
252,5,0.059817,0.058794,1.710528
252,6,0.049723,0.048873,1.710528
252,7,0.038405,0.037748,1.710528
252,8,0.026141,0.025694,1.710528
252,9,0.013233,0.013007,1.710528
252,10,0.000000,0.000000,1.#INF00
253,0,0.083769,0.082331,1.717257
253,1,0.082738,0.081317,1.717257
253,2,0.079669,0.078301,1.717257
253,3,0.074639,0.073357,1.717257
253,4,0.067771,0.066607,1.717257
253,5,0.059234,0.058217,1.717257
253,6,0.049238,0.048393,1.717257
253,7,0.038030,0.037377,1.717257
253,8,0.025886,0.025442,1.717257
253,9,0.013104,0.012879,1.717257
253,10,0.000000,0.000000,1.#INF00
254,0,0.082952,0.081522,1.723986
254,1,0.081931,0.080519,1.723986
254,2,0.078892,0.077532,1.723986
254,3,0.073911,0.072637,1.723986
254,4,0.067110,0.065953,1.723986
254,5,0.058656,0.057645,1.723986
254,6,0.048758,0.047918,1.723986
254,7,0.037660,0.037010,1.723986
254,8,0.025634,0.025192,1.723986
254,9,0.012977,0.012753,1.723986
254,10,0.000000,0.000000,1.#INF00
