n,j,u[n][j],exact,error
66,6,0.104033,0.306423,194.543880
66,7,0.086453,0.236674,173.761153
66,8,0.061856,0.161096,160.437363
66,9,0.032237,0.081552,152.975655
66,10,0.000000,0.000000,0.000000
67,0,0.031173,0.516199,1555.896056
67,1,0.059827,0.509843,752.194271
67,2,0.083644,0.490934,486.933305
67,3,0.100695,0.459936,356.761199
67,4,0.109597,0.417614,281.045150
67,5,0.109623,0.365008,232.967063
67,6,0.100765,0.303414,201.111786
67,7,0.083735,0.234349,179.870719
67,8,0.059911,0.159514,166.253343
67,9,0.031223,0.080751,158.627320
67,10,0.000000,0.000000,0.000000
68,0,0.030197,0.511129,1592.653511
68,1,0.057953,0.504836,771.118407
68,2,0.081022,0.486113,499.974763
68,3,0.097537,0.455419,366.918073
68,4,0.106158,0.413512,289.525758
68,5,0.106181,0.361423,240.384383
68,6,0.097599,0.300434,207.825332
68,7,0.081103,0.232048,186.115439
68,8,0.058027,0.157948,172.197745
68,9,0.030241,0.079958,164.403635
68,10,0.000000,0.000000,0.000000
69,0,0.029251,0.506109,1630.236628
69,1,0.056137,0.499878,790.467164
69,2,0.078482,0.481339,513.308347
69,3,0.094478,0.450947,377.301961
69,4,0.102827,0.409451,298.195443
69,5,0.102847,0.357873,247.966643
69,6,0.094533,0.297484,214.687798
69,7,0.078554,0.229769,192.498379
69,8,0.056202,0.156396,178.273498
69,9,0.029290,0.079173,170.307448
69,10,0.000000,0.000000,0.000000
70,0,0.028334,0.501139,1668.663329
70,1,0.054377,0.494969,810.249791
70,2,0.076022,0.476611,526.940451
70,3,0.091515,0.446518,387.917863
70,4,0.099600,0.405430,307.058399
70,5,0.099618,0.354359,255.717532
70,6,0.091563,0.294562,221.702536
70,7,0.076085,0.227512,199.022669
70,8,0.054436,0.154860,184.483589
70,9,0.028369,0.078395,176.341670
70,10,0.000000,0.000000,0.000000
71,0,0.027446,0.496217,1707.951969
71,1,0.052673,0.490108,830.475752
71,2,0.073638,0.471930,540.877618
71,3,0.088644,0.442133,398.770896
71,4,0.096474,0.401448,316.118915
71,5,0.096490,0.350878,263.640816
71,6,0.088687,0.291669,228.872971
71,7,0.073694,0.225278,205.691505
71,8,0.052725,0.153339,190.831070
71,9,0.027477,0.077625,182.509271
71,10,0.000000,0.000000,0.000000
72,0,0.026586,0.491344,1748.121334
72,1,0.051022,0.485294,851.154738
72,2,0.071329,0.467296,555.126543
72,3,0.085864,0.437790,409.866290
72,4,0.093447,0.397505,325.381375
72,5,0.093461,0.347432,271.740345
72,6,0.085902,0.288805,236.202601
72,7,0.071379,0.223065,212.508152
72,8,0.051068,0.151834,197.319056
72,9,0.026613,0.076863,188.813282
72,10,0.000000,0.000000,0.000000
73,0,0.025753,0.486518,1789.190658
73,1,0.049422,0.480528,872.296666
73,2,0.069092,0.462706,569.694077
73,3,0.083170,0.433491,421.209397
73,4,0.090514,0.393601,334.850265
73,5,0.090527,0.344020,280.020056
73,6,0.083204,0.285968,243.695000
73,7,0.069137,0.220875,219.475944
73,8,0.049463,0.150342,203.950728
73,9,0.025777,0.076108,195.256799
73,10,0.000000,0.000000,0.000000
74,0,0.024945,0.481740,1831.179627
74,1,0.047872,0.475809,893.911684
74,2,0.066925,0.458162,584.587229
74,3,0.080561,0.429233,432.805691
74,4,0.087674,0.389736,344.530168
74,5,0.087685,0.340642,288.483972
74,6,0.080591,0.283160,251.353820
74,7,0.066965,0.218705,226.598287
74,8,0.047909,0.148866,210.729335
74,9,0.024967,0.075361,201.842983
74,10,0.000000,0.000000,0.000000
75,0,0.024163,0.477009,1874.108386
75,1,0.046371,0.471136,916.010177
75,2,0.064826,0.453662,599.813169
75,3,0.078034,0.425018,444.660771
75,4,0.084922,0.385908,354.425772
75,5,0.084932,0.337296,297.136202
75,6,0.078060,0.280379,259.182791
75,7,0.064861,0.216557,233.878660
75,8,0.046403,0.147404,217.658194
75,9,0.024182,0.074621,208.575061
75,10,0.000000,0.000000,0.000000
76,0,0.023406,0.472324,1917.997552
76,1,0.044917,0.466509,938.602771
76,2,0.062793,0.449207,615.379233
76,3,0.075585,0.420844,456.780361
76,4,0.082257,0.382118,364.541868
76,5,0.082266,0.333984,305.980950
76,6,0.075609,0.277625,267.185728
76,7,0.062824,0.214431,241.320616
76,8,0.044945,0.145956,224.740694
76,9,0.023423,0.073888,215.456331
76,10,0.000000,0.000000,0.000000
77,0,0.022672,0.467685,1962.868220
77,1,0.043508,0.461927,961.700337
77,2,0.060823,0.444795,631.292924
77,3,0.073214,0.416711,469.170317
77,4,0.079675,0.378365,374.883358
77,5,0.079683,0.330703,315.022511
77,6,0.073235,0.274899,275.366526
77,7,0.060851,0.212325,248.927788
77,8,0.043534,0.144523,231.980296
77,9,0.022687,0.073162,222.490157
77,10,0.000000,0.000000,0.000000
78,0,0.021961,0.463092,2008.741972
78,1,0.042144,0.457391,985.313997
78,2,0.058915,0.440427,647.561917
78,3,0.070916,0.412618,481.836626
78,4,0.077175,0.374649,385.455250
78,5,0.077182,0.327456,324.265275
78,6,0.070935,0.272199,283.729167
78,7,0.058939,0.210239,256.703884
78,8,0.042166,0.143103,239.380538
78,9,0.021974,0.072444,229.679980
78,10,0.000000,0.000000,0.000000
79,0,0.021272,0.458544,2055.640891
79,1,0.040822,0.452899,1009.455127
79,2,0.057067,0.436101,664.194061
79,3,0.068691,0.408566,494.785412
79,4,0.074753,0.370970,396.262665
79,5,0.074759,0.324240,333.713730
79,6,0.068708,0.269525,292.277719
79,7,0.057088,0.208175,264.652696
79,8,0.040842,0.141698,246.945030
79,9,0.021284,0.071732,237.029313
79,10,0.000000,0.000000,0.000000
80,0,0.020605,0.454041,2103.587564
80,1,0.039541,0.448451,1034.135366
80,2,0.055276,0.431818,681.197386
80,3,0.066536,0.404553,508.022936
80,4,0.072407,0.367327,407.310841
80,5,0.072412,0.321055,343.372463
80,6,0.066551,0.266878,301.016341
80,7,0.055296,0.206130,272.778095
80,8,0.039559,0.140306,254.677464
80,9,0.020615,0.071028,244.541743
80,10,0.000000,0.000000,0.000000
81,0,0.019958,0.449582,2152.605100
81,1,0.038301,0.444046,1059.366616
81,2,0.053542,0.427577,698.580102
81,3,0.064448,0.400580,521.555601
81,4,0.070134,0.363719,418.605129
81,5,0.070139,0.317902,353.246162
81,6,0.064461,0.264257,309.949283
81,7,0.053559,0.204106,281.084040
81,8,0.038316,0.138928,262.581610
81,9,0.019968,0.070330,252.220937
81,10,0.000000,0.000000,0.000000
82,0,0.019332,0.445166,2202.717134
82,1,0.037099,0.439685,1085.161054
82,2,0.051862,0.423378,716.350607
82,3,0.062426,0.396646,535.389953
82,4,0.067933,0.360147,430.151004
82,5,0.067937,0.314780,363.339620
82,6,0.062437,0.261662,319.080887
82,7,0.051877,0.202101,289.574575
82,8,0.037113,0.137564,270.661320
82,9,0.019340,0.069639,260.070640
82,10,0.000000,0.000000,0.000000
83,0,0.018726,0.440794,2253.947840
83,1,0.035935,0.435367,1111.531130
83,2,0.050235,0.419220,734.517488
83,3,0.060467,0.392751,549.532687
83,4,0.065801,0.356610,441.954061
83,5,0.065805,0.311689,373.657737
83,6,0.060477,0.259092,328.415593
83,7,0.050248,0.200116,298.253832
83,8,0.035948,0.136213,278.920532
83,9,0.018733,0.068955,268.094680
83,10,0.000000,0.000000,0.000000
84,0,0.018138,0.436465,2306.321947
84,1,0.034808,0.431092,1138.489580
84,2,0.048659,0.415103,753.089527
84,3,0.058569,0.388893,563.990647
84,4,0.063736,0.353108,454.020019
84,5,0.063739,0.308627,384.205520
84,6,0.058578,0.256548,337.957936
84,7,0.048671,0.198151,307.126035
84,8,0.034819,0.134875,287.363268
84,9,0.018145,0.068278,276.296966
84,10,0.000000,0.000000,0.000000
85,0,0.017569,0.432179,2359.864740
85,1,0.033716,0.426858,1166.049428
85,2,0.047132,0.411026,772.075704
85,3,0.056731,0.385074,578.770832
85,4,0.061735,0.349640,466.354727
85,5,0.061738,0.305596,394.988088
85,6,0.056739,0.254028,347.712554
85,7,0.047143,0.196205,316.195498
85,8,0.033725,0.133551,295.993638
85,9,0.017575,0.067608,284.681495
85,10,0.000000,0.000000,0.000000
86,0,0.017018,0.427934,2414.602084
86,1,0.032658,0.422666,1194.223992
86,2,0.045653,0.406990,791.485201
86,3,0.054951,0.381292,593.880398
86,4,0.059797,0.346206,478.964163
86,5,0.059800,0.302595,406.010673
86,6,0.054958,0.251533,357.684186
86,7,0.045662,0.194278,325.466634
86,8,0.032666,0.132239,304.815842
86,9,0.017023,0.066944,293.252348
86,10,0.000000,0.000000,0.000000
87,0,0.016484,0.423731,2470.560426
87,1,0.031633,0.418515,1223.026893
87,2,0.044220,0.402992,811.327409
87,3,0.053226,0.377547,609.326661
87,4,0.057921,0.342806,491.854439
87,5,0.057923,0.299623,417.278625
87,6,0.053233,0.249063,367.877675
87,7,0.044229,0.192370,334.943948
87,8,0.031641,0.130940,313.834174
87,9,0.016489,0.066286,302.013698
87,10,0.000000,0.000000,0.000000
88,0,0.015967,0.419570,2527.766813
88,1,0.030641,0.414404,1252.472057
88,2,0.042833,0.399035,831.611927
88,3,0.051556,0.373840,625.117101
88,4,0.056103,0.339439,505.031805
88,5,0.056105,0.296681,428.797410
88,6,0.051561,0.246617,378.297973
88,7,0.042840,0.190481,344.632049
88,8,0.030647,0.129654,323.053019
88,9,0.015971,0.065635,310.969808
88,10,0.000000,0.000000,0.000000
89,0,0.015466,0.415449,2586.248902
89,1,0.029679,0.410334,1282.573727
89,2,0.041489,0.395116,852.348573
89,3,0.049938,0.370168,641.259366
89,4,0.054342,0.336106,518.502647
89,5,0.054344,0.293767,440.572618
89,6,0.049943,0.244195,388.950140
89,7,0.041495,0.188610,354.535646
89,8,0.029685,0.128381,332.476861
89,9,0.015469,0.064991,320.125035
89,10,0.000000,0.000000,0.000000
90,0,0.014980,0.411369,2646.034976
90,1,0.028748,0.406304,1313.346464
90,2,0.040187,0.391235,873.547385
90,3,0.048370,0.366533,657.761275
90,4,0.052636,0.332805,532.273496
90,5,0.052638,0.290882,452.609962
90,6,0.048375,0.241797,399.839349
90,7,0.040192,0.186758,364.659549
90,8,0.028753,0.127120,342.110282
90,9,0.014984,0.064352,329.483833
90,10,0.000000,0.000000,0.000000
91,0,0.014510,0.407329,2707.153954
91,1,0.027846,0.402314,1344.805158
91,2,0.038925,0.387393,895.218624
91,3,0.046852,0.362933,674.630822
91,4,0.050984,0.329536,546.351029
91,5,0.050986,0.288025,464.915282
91,6,0.046856,0.239422,410.970886
91,7,0.038931,0.184924,375.008679
91,8,0.027850,0.125872,351.957964
91,9,0.014513,0.063720,339.050752
91,10,0.000000,0.000000,0.000000
92,0,0.014055,0.403329,2769.635407
92,1,0.026972,0.398363,1376.965036
92,2,0.037704,0.383588,917.372785
92,3,0.045382,0.359368,691.876180
92,4,0.049384,0.326300,560.742070
92,5,0.049385,0.285196,477.494549
92,6,0.045385,0.237071,422.350157
92,7,0.037708,0.183107,385.588062
92,8,0.026976,0.124635,362.024693
92,9,0.014058,0.063094,348.830442
92,10,0.000000,0.000000,0.000000
93,0,0.013614,0.399368,2833.509571
93,1,0.026125,0.394451,1409.841663
93,2,0.036521,0.379821,940.020595
93,3,0.043958,0.355839,709.505706
93,4,0.047834,0.323095,575.453596
93,5,0.047835,0.282395,490.353864
93,6,0.043961,0.234742,433.982684
93,7,0.036525,0.181309,396.402838
93,8,0.026129,0.123411,372.315362
93,9,0.013616,0.062475,358.827657
93,10,0.000000,0.000000,0.000000
94,0,0.013187,0.395445,2898.807362
94,1,0.025305,0.390577,1443.450957
94,2,0.035374,0.376091,963.173023
94,3,0.042578,0.352344,727.527941
94,4,0.046332,0.319922,590.492741
94,5,0.046333,0.279622,503.499468
94,6,0.042581,0.232437,445.874115
94,7,0.035378,0.179528,407.458257
94,8,0.025309,0.122199,382.834969
94,9,0.013189,0.061861,369.047256
94,10,0.000000,0.000000,0.000000
95,0,0.012773,0.391562,2965.560390
95,1,0.024511,0.386741,1477.809191
95,2,0.034264,0.372397,986.841285
95,3,0.041242,0.348884,745.951620
95,4,0.044878,0.316780,605.866795
95,5,0.044879,0.276876,516.937735
95,6,0.041244,0.230154,458.030221
95,7,0.034267,0.177765,418.759689
95,8,0.024514,0.120999,393.588625
95,9,0.012775,0.061254,379.494204
95,10,0.000000,0.000000,0.000000
96,0,0.012372,0.387716,3033.800974
96,1,0.023742,0.382943,1512.933003
96,2,0.033189,0.368740,1011.036845
96,3,0.039947,0.345458,764.785671
96,4,0.043470,0.313669,621.583215
96,5,0.043470,0.274157,530.675187
96,6,0.039949,0.227894,470.456902
96,7,0.033192,0.176019,430.312621
96,8,0.023745,0.119811,404.581553
96,9,0.012374,0.060652,390.173575
96,10,0.000000,0.000000,0.000000
97,0,0.011984,0.383908,3103.562159
97,1,0.022997,0.379182,1548.839406
97,2,0.032147,0.365118,1035.771425
97,3,0.038693,0.342065,784.039222
97,4,0.042105,0.310588,637.649619
97,5,0.042106,0.271464,544.718486
97,6,0.038695,0.225656,483.160188
97,7,0.032150,0.174291,442.122662
97,8,0.022999,0.118634,415.819091
97,9,0.011985,0.060056,401.090557
97,10,0.000000,0.000000,0.000000
98,0,0.011608,0.380138,3174.877731
98,1,0.022275,0.375458,1585.545792
98,2,0.031138,0.361533,1061.057011
98,3,0.037479,0.338705,803.721605
98,4,0.040784,0.307538,654.073798
98,5,0.040784,0.268798,559.074445
98,6,0.037481,0.223439,496.146246
98,7,0.031140,0.172579,454.195545
98,8,0.022277,0.117469,427.306696
98,9,0.011609,0.059467,412.250453
98,10,0.000000,0.000000,0.000000
99,0,0.011243,0.376405,3247.782230
99,1,0.021576,0.371770,1623.069942
99,2,0.030161,0.357982,1086.905854
99,3,0.036303,0.335379,823.842361
99,4,0.039503,0.304518,670.863717
99,5,0.039504,0.266158,573.750028
99,6,0.036304,0.221245,509.421375
99,7,0.030163,0.170884,466.537130
99,8,0.021578,0.116315,439.049946
99,9,0.011244,0.058883,423.658682
99,10,0.000000,0.000000,0.000000
100,0,0.010891,0.372708,3322.310972
100,1,0.020899,0.368119,1661.430036
100,2,0.029214,0.354466,1113.330480
100,3,0.035163,0.332085,844.411243
100,4,0.038264,0.301527,688.027516
100,5,0.038264,0.263544,588.752353
100,6,0.035165,0.219072,522.992018
100,7,0.029216,0.169206,479.153408
100,8,0.020900,0.115173,451.054542
100,9,0.010891,0.058304,435.320783
100,10,0.000000,0.000000,0.000000
101,0,0.010549,0.369047,3398.500064
101,1,0.020243,0.364504,1700.644660
101,2,0.028297,0.350985,1140.343696
101,3,0.034060,0.328824,865.438221
101,4,0.037062,0.298566,705.573519
101,5,0.037063,0.260956,604.088698
101,6,0.034061,0.216921,536.864760
101,7,0.028299,0.167544,492.050502
101,8,0.020244,0.114042,463.326312
101,9,0.010550,0.057732,447.242417
101,10,0.000000,0.000000,0.000000
102,0,0.010218,0.365423,3476.386418
102,1,0.019608,0.360924,1740.732817
102,2,0.027409,0.347538,1167.958593
102,3,0.032990,0.325594,886.933490
102,4,0.035899,0.295633,723.510234
102,5,0.035900,0.258393,619.766501
102,6,0.032992,0.214790,551.046331
102,7,0.027411,0.165899,505.234672
102,8,0.019609,0.112922,475.871212
102,9,0.010218,0.057165,459.429374
102,10,0.000000,0.000000,0.000000
103,0,0.009897,0.361834,3556.007774
103,1,0.018992,0.357379,1781.713933
103,2,0.026549,0.344125,1196.188556
103,3,0.031955,0.322397,908.907470
103,4,0.034772,0.292730,741.846358
103,5,0.034773,0.255855,635.793368
103,6,0.031956,0.212681,565.543612
103,7,0.026550,0.164269,518.712315
103,8,0.018993,0.111813,488.695331
103,9,0.009898,0.056603,471.887568
103,10,0.000000,0.000000,0.000000
104,0,0.009586,0.358281,3637.402714
104,1,0.018396,0.353870,1823.607868
104,2,0.025716,0.340745,1225.047269
104,3,0.030952,0.319230,931.370813
104,4,0.033681,0.289855,760.590784
104,5,0.033681,0.253343,652.177071
104,6,0.030953,0.210592,580.363636
104,7,0.025717,0.162656,532.489971
104,8,0.018397,0.110715,501.804894
104,9,0.009587,0.056047,484.623047
104,10,0.000000,0.000000,0.000000
105,0,0.009285,0.354762,3720.610682
105,1,0.017819,0.350394,1866.434927
105,2,0.024909,0.337399,1254.548720
105,3,0.029981,0.316095,954.334412
105,4,0.032624,0.287008,779.752602
105,5,0.032624,0.250855,668.925558
105,6,0.029981,0.208524,595.513594
105,7,0.024910,0.161059,546.574326
105,8,0.017820,0.109627,515.206263
105,9,0.009286,0.055497,497.641991
105,10,0.000000,0.000000,0.000000
106,0,0.008994,0.351278,3805.672006
106,1,0.017259,0.346953,1910.215867
106,2,0.024127,0.334085,1284.707209
106,3,0.029040,0.312991,977.809399
106,4,0.031600,0.284190,799.341102
106,5,0.031600,0.248391,686.046952
106,6,0.029040,0.206476,611.000834
106,7,0.024128,0.159477,560.972214
106,8,0.017260,0.108551,528.905940
106,9,0.008994,0.054952,510.950721
106,10,0.000000,0.000000,0.000000
107,0,0.008712,0.347828,3892.627910
107,1,0.016718,0.343545,1954.971908
107,2,0.023369,0.330804,1315.537357
107,3,0.028128,0.309917,1001.807157
107,4,0.030608,0.281399,819.365785
107,5,0.030608,0.245951,703.549557
107,6,0.028129,0.204448,626.832871
107,7,0.023370,0.157911,575.690621
107,8,0.016718,0.107485,542.910575
107,9,0.008712,0.054412,524.555693
107,10,0.000000,0.000000,0.000000
108,0,0.008438,0.344412,3981.520543
108,1,0.016193,0.340172,2000.724747
108,2,0.022636,0.327555,1347.054111
108,3,0.027245,0.306873,1026.339320
108,4,0.029647,0.278635,839.836362
108,5,0.029647,0.243536,721.441864
108,6,0.027246,0.202440,643.017385
108,7,0.022637,0.156360,590.736687
108,8,0.016194,0.106429,557.226963
108,9,0.008439,0.053878,538.463510
108,10,0.000000,0.000000,0.000000
109,0,0.008173,0.341029,4072.392991
109,1,0.015685,0.336831,2047.496561
109,2,0.021926,0.324338,1379.272748
109,3,0.026390,0.303859,1051.417785
109,4,0.028717,0.275898,860.762759
109,5,0.028717,0.241144,739.732550
109,6,0.026390,0.200452,659.562226
109,7,0.021926,0.154824,606.117714
109,8,0.015685,0.105384,571.862049
109,9,0.008174,0.053349,552.680922
109,10,0.000000,0.000000,0.000000
110,0,0.007917,0.337680,4165.289305
110,1,0.015193,0.333523,2095.310025
110,2,0.021237,0.321153,1412.208891
110,3,0.025562,0.300875,1077.054710
110,4,0.027815,0.273189,882.155125
110,5,0.027815,0.238776,758.430486
110,6,0.025562,0.198483,676.475420
110,7,0.021238,0.153304,621.841162
110,8,0.015193,0.104349,586.822936
110,9,0.007917,0.052825,567.214825
110,10,0.000000,0.000000,0.000000
111,0,0.007668,0.334364,4260.254515
111,1,0.014716,0.330247,2144.188317
111,2,0.020571,0.317999,1445.878506
111,3,0.024759,0.297920,1103.262527
111,4,0.026942,0.270506,904.023835
111,5,0.026942,0.236431,777.544741
111,6,0.024760,0.196534,693.765172
111,7,0.020571,0.151798,637.914660
111,8,0.014716,0.103324,602.116881
111,9,0.007669,0.052306,582.072274
111,10,0.000000,0.000000,0.000000
112,0,0.007428,0.331080,4357.334661
112,1,0.014254,0.327004,2194.155134
112,2,0.019925,0.314876,1480.297919
112,3,0.023982,0.294994,1130.053945
112,4,0.026097,0.267849,926.379492
112,5,0.026097,0.234109,797.084587
112,6,0.023983,0.194604,711.439868
112,7,0.019925,0.150307,654.346005
112,8,0.014254,0.102309,617.751305
112,9,0.007428,0.051792,597.260475
112,10,0.000000,0.000000,0.000000
113,0,0.007195,0.327828,4456.576804
113,1,0.013806,0.323792,2245.234701
113,2,0.019300,0.311783,1515.483818
113,3,0.023229,0.292097,1157.441953
113,4,0.025277,0.265219,949.232940
113,5,0.025277,0.231810,817.059500
113,6,0.023230,0.192693,729.508083
113,7,0.019300,0.148831,671.143169
113,8,0.013807,0.101305,633.733793
113,9,0.007195,0.051284,612.786799
113,10,0.000000,0.000000,0.000000
114,0,0.006969,0.324609,4558.029059
114,1,0.013373,0.320612,2297.451782
114,2,0.018694,0.308721,1551.453264
114,3,0.022500,0.289228,1185.439834
114,4,0.024484,0.262614,972.595261
114,5,0.024484,0.229533,837.479167
114,6,0.022501,0.190800,747.978579
114,7,0.018694,0.147369,688.314299
114,8,0.013373,0.100310,650.072098
114,9,0.006969,0.050780,628.658777
114,10,0.000000,0.000000,0.000000
115,0,0.006750,0.321421,4661.740611
115,1,0.012953,0.317463,2350.831695
115,2,0.018107,0.305689,1588.223697
115,3,0.021794,0.286388,1214.061163
115,4,0.023715,0.260035,996.477784
115,5,0.023716,0.227279,858.353494
115,6,0.021794,0.188926,766.860316
115,7,0.018107,0.145922,705.867726
115,8,0.012954,0.099324,666.774147
115,9,0.006750,0.050281,644.884110
115,10,0.000000,0.000000,0.000000
116,0,0.006538,0.318264,4767.761744
116,1,0.012547,0.314346,2405.400322
116,2,0.017539,0.302687,1625.812947
116,3,0.021110,0.283575,1243.319821
116,4,0.022971,0.257481,1020.892092
116,5,0.022971,0.225047,879.692603
116,6,0.021110,0.187071,786.162452
116,7,0.017539,0.144489,723.811963
116,8,0.012547,0.098349,683.848042
116,9,0.006538,0.049787,661.470669
116,10,0.000000,0.000000,0.000000
117,0,0.006333,0.315138,4876.143861
117,1,0.012153,0.311258,2461.184121
117,2,0.016988,0.299714,1664.239241
117,3,0.020447,0.280790,1273.229994
117,4,0.022250,0.254952,1045.850025
117,5,0.022250,0.222836,901.506845
117,6,0.020448,0.185234,805.894351
117,7,0.016989,0.143070,742.155717
117,8,0.012153,0.097383,701.302064
117,9,0.006333,0.049298,678.426500
117,10,0.000000,0.000000,0.000000
118,0,0.006134,0.312043,4986.939511
118,1,0.011771,0.308202,2518.210139
118,2,0.016455,0.296771,1703.521211
118,3,0.019806,0.278033,1303.806188
118,4,0.021552,0.252448,1071.363688
118,5,0.021552,0.220648,923.806800
118,6,0.019806,0.183414,826.065582
118,7,0.016455,0.141665,760.907883
118,8,0.011772,0.096427,719.144682
118,9,0.006134,0.048814,695.759830
118,10,0.000000,0.000000,0.000000
119,0,0.005942,0.308979,5100.202417
119,1,0.011402,0.305175,2576.506028
119,2,0.015939,0.293856,1743.677905
119,3,0.019184,0.275302,1335.063229
119,4,0.020875,0.249969,1097.445452
119,5,0.020875,0.218481,946.603282
119,6,0.019184,0.181613,846.685930
119,7,0.015939,0.140273,780.077559
119,8,0.011402,0.095480,737.384550
119,9,0.005942,0.048335,713.479065
119,10,0.000000,0.000000,0.000000
120,0,0.005755,0.305944,5215.987495
120,1,0.011044,0.302178,2636.100055
120,2,0.015438,0.290970,1784.728796
120,3,0.018582,0.272598,1367.016277
120,4,0.020220,0.247514,1124.107967
120,5,0.020220,0.216335,969.907348
120,6,0.018582,0.179829,867.765395
120,7,0.015438,0.138896,799.674042
120,8,0.011044,0.094542,756.030516
120,9,0.005755,0.047860,731.592802
120,10,0.000000,0.000000,0.000000
121,0,0.005575,0.302940,5334.350889
121,1,0.010697,0.299210,2697.021117
121,2,0.014954,0.288113,1826.693790
121,3,0.017999,0.269921,1399.680825
121,4,0.019585,0.245083,1151.364163
121,5,0.019585,0.214211,993.730302
121,6,0.017999,0.178063,889.314202
121,7,0.014954,0.137532,819.706839
121,8,0.010698,0.093613,775.091624
121,9,0.005575,0.047390,750.109827
121,10,0.000000,0.000000,0.000000
122,0,0.005400,0.299964,5455.349990
122,1,0.010362,0.296271,2759.298754
122,2,0.014484,0.285283,1869.593238
122,3,0.017434,0.267270,1433.072715
122,4,0.018971,0.242676,1179.227259
122,5,0.018971,0.212107,1018.083695
122,6,0.017434,0.176315,911.342802
122,7,0.014484,0.136181,840.185664
122,8,0.010362,0.092694,794.577120
122,9,0.005400,0.046925,769.039122
122,10,0.000000,0.000000,0.000000
123,0,0.005230,0.297018,5579.043471
123,1,0.010036,0.293362,2822.963166
123,2,0.014030,0.282481,1913.447941
123,3,0.016886,0.264645,1467.208139
123,4,0.018375,0.240293,1207.710768
123,5,0.018375,0.210024,1042.979341
123,6,0.016886,0.174583,933.861880
123,7,0.014030,0.134844,861.120453
123,8,0.010037,0.091784,814.496456
123,9,0.005230,0.046464,788.389869
123,10,0.000000,0.000000,0.000000
124,0,0.005066,0.294101,5705.491311
124,1,0.009721,0.290480,2888.045224
124,2,0.013589,0.279707,1958.279167
124,3,0.016356,0.262046,1502.103653
124,4,0.017798,0.237933,1236.828503
124,5,0.017798,0.207961,1068.429313
124,6,0.016356,0.172868,956.882358
124,7,0.013589,0.133519,882.521357
124,8,0.009721,0.090882,834.859293
124,9,0.005066,0.046008,808.171454
124,10,0.000000,0.000000,0.000000
125,0,0.004907,0.291213,5834.754825
125,1,0.009416,0.287628,2954.576488
125,2,0.013163,0.276960,2004.108655
125,3,0.015843,0.259473,1537.776178
125,4,0.017240,0.235596,1266.594585
125,5,0.017240,0.205919,1094.445954
125,6,0.015843,0.171171,980.415400
125,7,0.013163,0.132208,904.398759
125,8,0.009416,0.089990,855.675508
125,9,0.004907,0.045556,828.393473
125,10,0.000000,0.000000,0.000000
126,0,0.004753,0.288353,5966.896695
126,1,0.009121,0.284803,3022.589220
126,2,0.012750,0.274240,2050.958631
126,3,0.015346,0.256924,1574.243014
126,4,0.016699,0.233282,1297.023451
126,5,0.016699,0.203896,1121.041882
126,6,0.015346,0.169490,1004.472421
126,7,0.012750,0.130909,926.763268
126,8,0.009121,0.089106,876.955199
126,9,0.004753,0.045108,849.065733
126,10,0.000000,0.000000,0.000000
127,0,0.004604,0.285521,6101.980997
127,1,0.008834,0.282006,3092.116401
127,2,0.012349,0.271547,2098.851813
127,3,0.014864,0.254401,1611.521846
127,4,0.016174,0.230991,1328.129858
127,5,0.016174,0.201894,1148.229996
127,6,0.014864,0.167825,1029.065089
127,7,0.012350,0.129624,949.625732
127,8,0.008834,0.088231,898.708685
127,9,0.004604,0.044665,870.198261
127,10,0.000000,0.000000,0.000000
128,0,0.004459,0.282717,6240.073237
128,1,0.008557,0.279236,3163.191748
128,2,0.011962,0.268880,2147.811427
128,3,0.014397,0.251903,1649.630753
128,4,0.015667,0.228723,1359.928890
128,5,0.015667,0.199911,1176.023482
128,6,0.014398,0.166177,1054.205330
128,7,0.011962,0.128351,972.997240
128,8,0.008557,0.087364,920.946518
128,9,0.004459,0.044227,891.801308
128,10,0.000000,0.000000,0.000000
129,0,0.004319,0.279940,6381.240378
129,1,0.008289,0.276494,3235.849726
129,2,0.011586,0.266239,2197.861216
129,3,0.013946,0.249429,1688.588215
129,4,0.015175,0.226476,1392.435971
129,5,0.015175,0.197948,1204.435819
129,6,0.013946,0.164545,1079.905339
129,7,0.011586,0.127090,996.889126
129,8,0.008289,0.086506,943.679484
129,9,0.004319,0.043792,913.885352
129,10,0.000000,0.000000,0.000000
130,0,0.004184,0.277191,6525.550877
130,1,0.008028,0.273778,3310.125571
130,2,0.011223,0.263624,2249.025451
130,3,0.013508,0.246979,1728.413126
130,4,0.014699,0.224252,1425.666865
130,5,0.014699,0.196004,1233.480787
130,6,0.013508,0.162929,1106.177579
130,7,0.011223,0.125842,1021.312980
130,8,0.008028,0.085657,966.918610
130,9,0.004184,0.043362,936.461104
130,10,0.000000,0.000000,0.000000
131,0,0.004052,0.274469,6673.074713
131,1,0.007776,0.271090,3386.055302
131,2,0.010870,0.261035,2301.328944
131,3,0.013084,0.244553,1769.124800
131,4,0.014237,0.222050,1459.637689
131,5,0.014237,0.194079,1263.172473
131,6,0.013084,0.161329,1133.034793
131,7,0.010870,0.124606,1046.280647
131,8,0.007776,0.084815,990.675165
131,9,0.004052,0.042936,959.539513
131,10,0.000000,0.000000,0.000000
132,0,0.003925,0.271773,6823.883426
132,1,0.007532,0.268427,3463.675739
132,2,0.010529,0.258472,2354.797061
132,3,0.012673,0.242152,1810.742979
