n,j,u[n][j],exact,error
200,4,0.000439,0.000354,19.277105
200,5,0.000461,0.000372,19.277105
200,6,0.000439,0.000354,19.277105
200,7,0.000373,0.000301,19.277105
200,8,0.000271,0.000219,19.277105
200,9,0.000143,0.000115,19.277105
200,10,0.000000,0.000000,0.000000
201,0,0.000000,0.000000,0.000000
201,1,0.000137,0.000111,19.363492
201,2,0.000261,0.000210,19.363492
201,3,0.000359,0.000290,19.363492
201,4,0.000422,0.000340,19.363492
201,5,0.000444,0.000358,19.363492
201,6,0.000422,0.000340,19.363492
201,7,0.000359,0.000290,19.363492
201,8,0.000261,0.000210,19.363492
201,9,0.000137,0.000111,19.363492
201,10,0.000000,0.000000,0.000000
202,0,0.000000,0.000000,0.000000
202,1,0.000132,0.000106,19.449786
202,2,0.000251,0.000202,19.449786
202,3,0.000346,0.000278,19.449786
202,4,0.000406,0.000327,19.449786
202,5,0.000427,0.000344,19.449786
202,6,0.000406,0.000327,19.449786
202,7,0.000346,0.000278,19.449786
202,8,0.000251,0.000202,19.449786
202,9,0.000132,0.000106,19.449786
202,10,0.000000,0.000000,0.000000
203,0,0.000000,0.000000,0.000000
203,1,0.000127,0.000102,19.535988
203,2,0.000242,0.000194,19.535988
203,3,0.000333,0.000268,19.535988
203,4,0.000391,0.000315,19.535988
203,5,0.000411,0.000331,19.535988
203,6,0.000391,0.000315,19.535988
203,7,0.000333,0.000268,19.535988
203,8,0.000242,0.000194,19.535988
203,9,0.000127,0.000102,19.535988
203,10,0.000000,0.000000,0.000000
204,0,0.000000,0.000000,0.000000
204,1,0.000122,0.000098,19.622098
204,2,0.000233,0.000187,19.622098
204,3,0.000320,0.000257,19.622098
204,4,0.000376,0.000302,19.622098
204,5,0.000396,0.000318,19.622098
204,6,0.000376,0.000302,19.622098
204,7,0.000320,0.000257,19.622098
204,8,0.000233,0.000187,19.622098
204,9,0.000122,0.000098,19.622098
204,10,0.000000,0.000000,0.000000
205,0,0.000000,0.000000,0.000000
205,1,0.000118,0.000094,19.708116
205,2,0.000224,0.000180,19.708116
205,3,0.000308,0.000247,19.708116
205,4,0.000362,0.000291,19.708116
205,5,0.000381,0.000306,19.708116
205,6,0.000362,0.000291,19.708116
205,7,0.000308,0.000247,19.708116
205,8,0.000224,0.000180,19.708116
205,9,0.000118,0.000094,19.708116
205,10,0.000000,0.000000,0.000000
206,0,0.000000,0.000000,0.000000
206,1,0.000113,0.000091,19.794042
206,2,0.000215,0.000173,19.794042
206,3,0.000296,0.000238,19.794042
206,4,0.000348,0.000279,19.794042
206,5,0.000366,0.000294,19.794042
206,6,0.000348,0.000279,19.794042
206,7,0.000296,0.000238,19.794042
206,8,0.000215,0.000173,19.794042
206,9,0.000113,0.000091,19.794042
206,10,0.000000,0.000000,0.000000
207,0,0.000000,0.000000,0.000000
207,1,0.000109,0.000087,19.879876
207,2,0.000207,0.000166,19.879876
207,3,0.000285,0.000229,19.879876
207,4,0.000335,0.000269,19.879876
207,5,0.000353,0.000282,19.879876
207,6,0.000335,0.000269,19.879876
207,7,0.000285,0.000229,19.879876
207,8,0.000207,0.000166,19.879876
207,9,0.000109,0.000087,19.879876
207,10,0.000000,0.000000,0.000000
208,0,0.000000,0.000000,0.000000
208,1,0.000105,0.000084,19.965617
208,2,0.000199,0.000160,19.965617
208,3,0.000274,0.000220,19.965617
208,4,0.000323,0.000258,19.965617
208,5,0.000339,0.000272,19.965617
208,6,0.000323,0.000258,19.965617
208,7,0.000274,0.000220,19.965617
208,8,0.000199,0.000160,19.965617
208,9,0.000105,0.000084,19.965617
208,10,0.000000,0.000000,0.000000
209,0,0.000000,0.000000,0.000000
209,1,0.000101,0.000081,20.051268
209,2,0.000192,0.000153,20.051268
209,3,0.000264,0.000211,20.051268
209,4,0.000310,0.000248,20.051268
209,5,0.000326,0.000261,20.051268
209,6,0.000310,0.000248,20.051268
209,7,0.000264,0.000211,20.051268
209,8,0.000192,0.000153,20.051268
209,9,0.000101,0.000081,20.051268
209,10,0.000000,0.000000,0.000000
210,0,0.000000,0.000000,0.000000
210,1,0.000097,0.000078,20.136826
210,2,0.000185,0.000147,20.136826
210,3,0.000254,0.000203,20.136826
210,4,0.000299,0.000239,20.136826
210,5,0.000314,0.000251,20.136826
210,6,0.000299,0.000239,20.136826
210,7,0.000254,0.000203,20.136826
210,8,0.000185,0.000147,20.136826
210,9,0.000097,0.000078,20.136826
210,10,0.000000,0.000000,0.000000
211,0,0.000000,0.000000,0.000000
211,1,0.000093,0.000075,20.222293
211,2,0.000178,0.000142,20.222293
211,3,0.000245,0.000195,20.222293
211,4,0.000288,0.000229,20.222293
211,5,0.000302,0.000241,20.222293
211,6,0.000288,0.000229,20.222293
211,7,0.000245,0.000195,20.222293
211,8,0.000178,0.000142,20.222293
211,9,0.000093,0.000075,20.222293
211,10,0.000000,0.000000,0.000000
212,0,0.000000,0.000000,0.000000
212,1,0.000090,0.000072,20.307668
212,2,0.000171,0.000136,20.307668
212,3,0.000235,0.000188,20.307668
212,4,0.000277,0.000221,20.307668
212,5,0.000291,0.000232,20.307668
212,6,0.000277,0.000221,20.307668
212,7,0.000235,0.000188,20.307668
212,8,0.000171,0.000136,20.307668
212,9,0.000090,0.000072,20.307668
212,10,0.000000,0.000000,0.000000
213,0,0.000000,0.000000,0.000000
213,1,0.000087,0.000069,20.392952
213,2,0.000165,0.000131,20.392952
213,3,0.000226,0.000180,20.392952
213,4,0.000266,0.000212,20.392952
213,5,0.000280,0.000223,20.392952
213,6,0.000266,0.000212,20.392952
213,7,0.000226,0.000180,20.392952
213,8,0.000165,0.000131,20.392952
213,9,0.000087,0.000069,20.392952
213,10,0.000000,0.000000,0.000000
214,0,0.000000,0.000000,0.000000
214,1,0.000083,0.000066,20.478145
214,2,0.000158,0.000126,20.478145
214,3,0.000218,0.000173,20.478145
214,4,0.000256,0.000204,20.478145
214,5,0.000269,0.000214,20.478145
214,6,0.000256,0.000204,20.478145
214,7,0.000218,0.000173,20.478145
214,8,0.000158,0.000126,20.478145
214,9,0.000083,0.000066,20.478145
214,10,0.000000,0.000000,0.000000
215,0,0.000000,0.000000,0.000000
215,1,0.000080,0.000064,20.563247
215,2,0.000152,0.000121,20.563247
215,3,0.000210,0.000167,20.563247
215,4,0.000247,0.000196,20.563247
215,5,0.000259,0.000206,20.563247
215,6,0.000247,0.000196,20.563247
215,7,0.000210,0.000167,20.563247
215,8,0.000152,0.000121,20.563247
215,9,0.000080,0.000064,20.563247
215,10,0.000000,0.000000,0.000000
216,0,0.000000,0.000000,0.000000
216,1,0.000077,0.000061,20.648257
216,2,0.000147,0.000116,20.648257
216,3,0.000202,0.000160,20.648257
216,4,0.000237,0.000188,20.648257
216,5,0.000249,0.000198,20.648257
216,6,0.000237,0.000188,20.648257
216,7,0.000202,0.000160,20.648257
216,8,0.000147,0.000116,20.648257
216,9,0.000077,0.000061,20.648257
216,10,0.000000,0.000000,0.000000
217,0,0.000000,0.000000,0.000000
217,1,0.000074,0.000059,20.733177
217,2,0.000141,0.000112,20.733177
217,3,0.000194,0.000154,20.733177
217,4,0.000228,0.000181,20.733177
217,5,0.000240,0.000190,20.733177
217,6,0.000228,0.000181,20.733177
217,7,0.000194,0.000154,20.733177
217,8,0.000141,0.000112,20.733177
217,9,0.000074,0.000059,20.733177
217,10,0.000000,0.000000,0.000000
218,0,0.000000,0.000000,0.000000
218,1,0.000071,0.000057,20.818006
218,2,0.000136,0.000108,20.818006
218,3,0.000187,0.000148,20.818006
218,4,0.000220,0.000174,20.818006
218,5,0.000231,0.000183,20.818006
218,6,0.000220,0.000174,20.818006
218,7,0.000187,0.000148,20.818006
218,8,0.000136,0.000108,20.818006
218,9,0.000071,0.000057,20.818006
218,10,0.000000,0.000000,0.000000
219,0,0.000000,0.000000,0.000000
219,1,0.000069,0.000054,20.902744
219,2,0.000131,0.000103,20.902744
219,3,0.000180,0.000142,20.902744
219,4,0.000211,0.000167,20.902744
219,5,0.000222,0.000176,20.902744
219,6,0.000211,0.000167,20.902744
219,7,0.000180,0.000142,20.902744
219,8,0.000131,0.000103,20.902744
219,9,0.000069,0.000054,20.902744
219,10,0.000000,0.000000,0.000000
220,0,0.000000,0.000000,0.000000
220,1,0.000066,0.000052,20.987391
220,2,0.000126,0.000099,20.987391
220,3,0.000173,0.000137,20.987391
220,4,0.000203,0.000161,20.987391
220,5,0.000214,0.000169,20.987391
220,6,0.000203,0.000161,20.987391
220,7,0.000173,0.000137,20.987391
220,8,0.000126,0.000099,20.987391
220,9,0.000066,0.000052,20.987391
220,10,0.000000,0.000000,0.000000
221,0,0.000000,0.000000,0.000000
221,1,0.000064,0.000050,21.071948
221,2,0.000121,0.000096,21.071948
221,3,0.000167,0.000131,21.071948
221,4,0.000196,0.000155,21.071948
221,5,0.000206,0.000163,21.071948
221,6,0.000196,0.000155,21.071948
221,7,0.000167,0.000131,21.071948
221,8,0.000121,0.000096,21.071948
221,9,0.000064,0.000050,21.071948
221,10,0.000000,0.000000,0.000000
222,0,0.000000,0.000000,0.000000
222,1,0.000061,0.000048,21.156414
222,2,0.000116,0.000092,21.156414
222,3,0.000160,0.000126,21.156414
222,4,0.000188,0.000149,21.156414
222,5,0.000198,0.000156,21.156414
222,6,0.000188,0.000149,21.156414
222,7,0.000160,0.000126,21.156414
222,8,0.000116,0.000092,21.156414
222,9,0.000061,0.000048,21.156414
222,10,0.000000,0.000000,0.000000
223,0,0.000000,0.000000,0.000000
223,1,0.000059,0.000046,21.240790
223,2,0.000112,0.000088,21.240790
223,3,0.000154,0.000121,21.240790
223,4,0.000181,0.000143,21.240790
223,5,0.000191,0.000150,21.240790
223,6,0.000181,0.000143,21.240790
223,7,0.000154,0.000121,21.240790
223,8,0.000112,0.000088,21.240790
223,9,0.000059,0.000046,21.240790
223,10,0.000000,0.000000,0.000000
224,0,0.000000,0.000000,0.000000
224,1,0.000057,0.000045,21.325075
224,2,0.000108,0.000085,21.325075
224,3,0.000148,0.000117,21.325075
224,4,0.000175,0.000137,21.325075
224,5,0.000183,0.000144,21.325075
224,6,0.000175,0.000137,21.325075
224,7,0.000148,0.000117,21.325075
224,8,0.000108,0.000085,21.325075
224,9,0.000057,0.000045,21.325075
224,10,0.000000,0.000000,0.000000
225,0,0.000000,0.000000,0.000000
225,1,0.000055,0.000043,21.409270
225,2,0.000104,0.000082,21.409270
225,3,0.000143,0.000112,21.409270
225,4,0.000168,0.000132,21.409270
225,5,0.000177,0.000139,21.409270
225,6,0.000168,0.000132,21.409270
225,7,0.000143,0.000112,21.409270
225,8,0.000104,0.000082,21.409270
225,9,0.000055,0.000043,21.409270
225,10,0.000000,0.000000,0.000000
226,0,0.000000,0.000000,0.000000
226,1,0.000053,0.000041,21.493375
226,2,0.000100,0.000078,21.493375
226,3,0.000137,0.000108,21.493375
226,4,0.000162,0.000127,21.493375
226,5,0.000170,0.000133,21.493375
226,6,0.000162,0.000127,21.493375
226,7,0.000137,0.000108,21.493375
226,8,0.000100,0.000078,21.493375
226,9,0.000053,0.000041,21.493375
226,10,0.000000,0.000000,0.000000
227,0,0.000000,0.000000,0.000000
227,1,0.000051,0.000040,21.577391
227,2,0.000096,0.000075,21.577391
227,3,0.000132,0.000104,21.577391
227,4,0.000156,0.000122,21.577391
227,5,0.000164,0.000128,21.577391
227,6,0.000156,0.000122,21.577391
227,7,0.000132,0.000104,21.577391
227,8,0.000096,0.000075,21.577391
227,9,0.000051,0.000040,21.577391
227,10,0.000000,0.000000,0.000000
228,0,0.000000,0.000000,0.000000
228,1,0.000049,0.000038,21.661316
228,2,0.000092,0.000072,21.661316
228,3,0.000127,0.000100,21.661316
228,4,0.000150,0.000117,21.661316
228,5,0.000157,0.000123,21.661316
228,6,0.000150,0.000117,21.661316
228,7,0.000127,0.000100,21.661316
228,8,0.000092,0.000072,21.661316
228,9,0.000049,0.000038,21.661316
228,10,0.000000,0.000000,0.000000
229,0,0.000000,0.000000,0.000000
229,1,0.000047,0.000037,21.745151
229,2,0.000089,0.000070,21.745151
229,3,0.000123,0.000096,21.745151
229,4,0.000144,0.000113,21.745151
229,5,0.000151,0.000119,21.745151
229,6,0.000144,0.000113,21.745151
229,7,0.000123,0.000096,21.745151
229,8,0.000089,0.000070,21.745151
229,9,0.000047,0.000037,21.745151
229,10,0.000000,0.000000,0.000000
230,0,0.000000,0.000000,0.000000
230,1,0.000045,0.000035,21.828897
230,2,0.000086,0.000067,21.828897
230,3,0.000118,0.000092,21.828897
230,4,0.000139,0.000108,21.828897
230,5,0.000146,0.000114,21.828897
230,6,0.000139,0.000108,21.828897
230,7,0.000118,0.000092,21.828897
230,8,0.000086,0.000067,21.828897
230,9,0.000045,0.000035,21.828897
230,10,0.000000,0.000000,0.000000
231,0,0.000000,0.000000,0.000000
231,1,0.000043,0.000034,21.912553
231,2,0.000082,0.000064,21.912553
231,3,0.000113,0.000089,21.912553
231,4,0.000133,0.000104,21.912553
231,5,0.000140,0.000110,21.912553
231,6,0.000133,0.000104,21.912553
231,7,0.000113,0.000089,21.912553
231,8,0.000082,0.000064,21.912553
231,9,0.000043,0.000034,21.912553
231,10,0.000000,0.000000,0.000000
232,0,0.000000,0.000000,0.000000
232,1,0.000042,0.000033,21.996120
232,2,0.000079,0.000062,21.996120
232,3,0.000109,0.000085,21.996120
232,4,0.000128,0.000100,21.996120
232,5,0.000135,0.000105,21.996120
232,6,0.000128,0.000100,21.996120
232,7,0.000109,0.000085,21.996120
232,8,0.000079,0.000062,21.996120
232,9,0.000042,0.000033,21.996120
232,10,0.000000,0.000000,0.000000
233,0,0.000000,0.000000,0.000000
233,1,0.000040,0.000031,22.079597
233,2,0.000076,0.000059,22.079597
233,3,0.000105,0.000082,22.079597
233,4,0.000124,0.000096,22.079597
233,5,0.000130,0.000101,22.079597
233,6,0.000124,0.000096,22.079597
233,7,0.000105,0.000082,22.079597
233,8,0.000076,0.000059,22.079597
233,9,0.000040,0.000031,22.079597
233,10,0.000000,0.000000,0.000000
234,0,0.000000,0.000000,0.000000
234,1,0.000039,0.000030,22.162985
234,2,0.000073,0.000057,22.162985
234,3,0.000101,0.000079,22.162985
234,4,0.000119,0.000093,22.162985
234,5,0.000125,0.000097,22.162985
234,6,0.000119,0.000093,22.162985
234,7,0.000101,0.000079,22.162985
234,8,0.000073,0.000057,22.162985
234,9,0.000039,0.000030,22.162985
234,10,0.000000,0.000000,0.000000
235,0,0.000000,0.000000,0.000000
235,1,0.000037,0.000029,22.246283
235,2,0.000071,0.000055,22.246283
235,3,0.000097,0.000076,22.246283
235,4,0.000114,0.000089,22.246283
235,5,0.000120,0.000094,22.246283
235,6,0.000114,0.000089,22.246283
235,7,0.000097,0.000076,22.246283
235,8,0.000071,0.000055,22.246283
235,9,0.000037,0.000029,22.246283
235,10,0.000000,0.000000,0.000000
236,0,0.000000,0.000000,0.000000
236,1,0.000036,0.000028,22.329493
236,2,0.000068,0.000053,22.329493
236,3,0.000094,0.000073,22.329493
236,4,0.000110,0.000085,22.329493
236,5,0.000116,0.000090,22.329493
236,6,0.000110,0.000085,22.329493
236,7,0.000094,0.000073,22.329493
236,8,0.000068,0.000053,22.329493
236,9,0.000036,0.000028,22.329493
236,10,0.000000,0.000000,0.000000
237,0,0.000000,0.000000,0.000000
237,1,0.000034,0.000027,22.412613
237,2,0.000065,0.000051,22.412613
237,3,0.000090,0.000070,22.412613
237,4,0.000106,0.000082,22.412613
237,5,0.000111,0.000086,22.412613
237,6,0.000106,0.000082,22.412613
237,7,0.000090,0.000070,22.412613
237,8,0.000065,0.000051,22.412613
237,9,0.000034,0.000027,22.412613
237,10,0.000000,0.000000,0.000000
238,0,0.000000,0.000000,0.000000
238,1,0.000033,0.000026,22.495645
238,2,0.000063,0.000049,22.495645
238,3,0.000087,0.000067,22.495645
238,4,0.000102,0.000079,22.495645
238,5,0.000107,0.000083,22.495645
238,6,0.000102,0.000079,22.495645
238,7,0.000087,0.000067,22.495645
238,8,0.000063,0.000049,22.495645
238,9,0.000033,0.000026,22.495645
238,10,0.000000,0.000000,0.000000
239,0,0.000000,0.000000,0.000000
239,1,0.000032,0.000025,22.578587
239,2,0.000061,0.000047,22.578587
239,3,0.000083,0.000065,22.578587
239,4,0.000098,0.000076,22.578587
239,5,0.000103,0.000080,22.578587
239,6,0.000098,0.000076,22.578587
239,7,0.000083,0.000065,22.578587
239,8,0.000061,0.000047,22.578587
239,9,0.000032,0.000025,22.578587
239,10,0.000000,0.000000,0.000000
240,0,0.000000,0.000000,0.000000
240,1,0.000031,0.000024,22.661441
240,2,0.000058,0.000045,22.661441
240,3,0.000080,0.000062,22.661441
240,4,0.000094,0.000073,22.661441
240,5,0.000099,0.000077,22.661441
240,6,0.000094,0.000073,22.661441
240,7,0.000080,0.000062,22.661441
240,8,0.000058,0.000045,22.661441
240,9,0.000031,0.000024,22.661441
240,10,0.000000,0.000000,0.000000
241,0,0.000000,0.000000,0.000000
241,1,0.000030,0.000023,22.744206
241,2,0.000056,0.000043,22.744206
241,3,0.000077,0.000060,22.744206
241,4,0.000091,0.000070,22.744206
241,5,0.000096,0.000074,22.744206
241,6,0.000091,0.000070,22.744206
241,7,0.000077,0.000060,22.744206
241,8,0.000056,0.000043,22.744206
241,9,0.000030,0.000023,22.744206
241,10,0.000000,0.000000,0.000000
242,0,0.000000,0.000000,0.000000
242,1,0.000028,0.000022,22.826883
242,2,0.000054,0.000042,22.826883
242,3,0.000074,0.000057,22.826883
242,4,0.000087,0.000067,22.826883
242,5,0.000092,0.000071,22.826883
242,6,0.000087,0.000067,22.826883
242,7,0.000074,0.000057,22.826883
242,8,0.000054,0.000042,22.826883
242,9,0.000028,0.000022,22.826883
242,10,0.000000,0.000000,0.000000
243,0,0.000000,0.000000,0.000000
243,1,0.000027,0.000021,22.909471
243,2,0.000052,0.000040,22.909471
243,3,0.000072,0.000055,22.909471
243,4,0.000084,0.000065,22.909471
243,5,0.000088,0.000068,22.909471
243,6,0.000084,0.000065,22.909471
243,7,0.000072,0.000055,22.909471
243,8,0.000052,0.000040,22.909471
243,9,0.000027,0.000021,22.909471
243,10,0.000000,0.000000,0.000000
244,0,0.000000,0.000000,0.000000
244,1,0.000026,0.000020,22.991971
244,2,0.000050,0.000039,22.991971
244,3,0.000069,0.000053,22.991971
244,4,0.000081,0.000062,22.991971
244,5,0.000085,0.000066,22.991971
244,6,0.000081,0.000062,22.991971
244,7,0.000069,0.000053,22.991971
244,8,0.000050,0.000039,22.991971
244,9,0.000026,0.000020,22.991971
244,10,0.000000,0.000000,0.000000
245,0,0.000000,0.000000,0.000000
245,1,0.000025,0.000019,23.074382
245,2,0.000048,0.000037,23.074382
245,3,0.000066,0.000051,23.074382
245,4,0.000078,0.000060,23.074382
245,5,0.000082,0.000063,23.074382
245,6,0.000078,0.000060,23.074382
245,7,0.000066,0.000051,23.074382
245,8,0.000048,0.000037,23.074382
245,9,0.000025,0.000019,23.074382
245,10,0.000000,0.000000,0.000000
246,0,0.000000,0.000000,0.000000
246,1,0.000024,0.000019,23.156705
246,2,0.000046,0.000036,23.156705
246,3,0.000064,0.000049,23.156705
246,4,0.000075,0.000058,23.156705
246,5,0.000079,0.000061,23.156705
246,6,0.000075,0.000058,23.156705
246,7,0.000064,0.000049,23.156705
246,8,0.000046,0.000036,23.156705
246,9,0.000024,0.000019,23.156705
246,10,0.000000,0.000000,0.000000
247,0,0.000000,0.000000,0.000000
247,1,0.000023,0.000018,23.238940
247,2,0.000045,0.000034,23.238940
247,3,0.000061,0.000047,23.238940
247,4,0.000072,0.000055,23.238940
247,5,0.000076,0.000058,23.238940
247,6,0.000072,0.000055,23.238940
247,7,0.000061,0.000047,23.238940
247,8,0.000045,0.000034,23.238940
247,9,0.000023,0.000018,23.238940
247,10,0.000000,0.000000,0.000000
248,0,0.000000,0.000000,0.000000
248,1,0.000023,0.000017,23.321087
248,2,0.000043,0.000033,23.321087
248,3,0.000059,0.000045,23.321087
248,4,0.000069,0.000053,23.321087
248,5,0.000073,0.000056,23.321087
248,6,0.000069,0.000053,23.321087
248,7,0.000059,0.000045,23.321087
248,8,0.000043,0.000033,23.321087
248,9,0.000023,0.000017,23.321087
248,10,0.000000,0.000000,0.000000
249,0,0.000000,0.000000,0.000000
249,1,0.000022,0.000017,23.403147
249,2,0.000041,0.000032,23.403147
249,3,0.000057,0.000044,23.403147
249,4,0.000067,0.000051,23.403147
249,5,0.000070,0.000054,23.403147
249,6,0.000067,0.000051,23.403147
249,7,0.000057,0.000044,23.403147
249,8,0.000041,0.000032,23.403147
249,9,0.000022,0.000017,23.403147
249,10,0.000000,0.000000,0.000000
250,0,0.000000,0.000000,0.000000
250,1,0.000021,0.000016,23.485118
250,2,0.000040,0.000030,23.485118
250,3,0.000055,0.000042,23.485118
250,4,0.000064,0.000049,23.485118
250,5,0.000068,0.000052,23.485118
250,6,0.000064,0.000049,23.485118
250,7,0.000055,0.000042,23.485118
250,8,0.000040,0.000030,23.485118
250,9,0.000021,0.000016,23.485118
250,10,0.000000,0.000000,0.000000
251,0,0.000000,0.000000,0.000000
251,1,0.000020,0.000015,23.567002
251,2,0.000038,0.000029,23.567002
251,3,0.000053,0.000040,23.567002
251,4,0.000062,0.000047,23.567002
251,5,0.000065,0.000050,23.567002
251,6,0.000062,0.000047,23.567002
251,7,0.000053,0.000040,23.567002
251,8,0.000038,0.000029,23.567002
251,9,0.000020,0.000015,23.567002
251,10,0.000000,0.000000,0.000000
252,0,0.000000,0.000000,0.000000
252,1,0.000019,0.000015,23.648798
252,2,0.000037,0.000028,23.648798
252,3,0.000051,0.000039,23.648798
252,4,0.000060,0.000045,23.648798
252,5,0.000063,0.000048,23.648798
252,6,0.000060,0.000045,23.648798
252,7,0.000051,0.000039,23.648798
252,8,0.000037,0.000028,23.648798
252,9,0.000019,0.000015,23.648798
252,10,0.000000,0.000000,0.000000
253,0,0.000000,0.000000,0.000000
253,1,0.000019,0.000014,23.730506
253,2,0.000035,0.000027,23.730506
253,3,0.000049,0.000037,23.730506
253,4,0.000057,0.000044,23.730506
253,5,0.000060,0.000046,23.730506
253,6,0.000057,0.000044,23.730506
253,7,0.000049,0.000037,23.730506
253,8,0.000035,0.000027,23.730506
253,9,0.000019,0.000014,23.730506
253,10,0.000000,0.000000,0.000000
254,0,0.000000,0.000000,0.000000
254,1,0.000018,0.000014,23.812127
254,2,0.000034,0.000026,23.812127
254,3,0.000047,0.000036,23.812127
254,4,0.000055,0.000042,23.812127
254,5,0.000058,0.000044,23.812127
254,6,0.000055,0.000042,23.812127
254,7,0.000047,0.000036,23.812127
254,8,0.000034,0.000026,23.812127
254,9,0.000018,0.000014,23.812127
254,10,0.000000,0.000000,0.000000
